pathimg,pathmsk_s,pathmsk_i
data_generated-512x512/generated_00851_n02-img.jpg,data_generated-512x512/generated_00851_n02-img.jpg-msks.png,data_generated-512x512/generated_00851_n02-img.jpg-mski.png
data_generated-512x512/generated_00927_n01-img.jpg,data_generated-512x512/generated_00927_n01-img.jpg-msks.png,data_generated-512x512/generated_00927_n01-img.jpg-mski.png
data_generated-512x512/generated_00603_n02-img.jpg,data_generated-512x512/generated_00603_n02-img.jpg-msks.png,data_generated-512x512/generated_00603_n02-img.jpg-mski.png
data_generated-512x512/generated_00496_n01-img.jpg,data_generated-512x512/generated_00496_n01-img.jpg-msks.png,data_generated-512x512/generated_00496_n01-img.jpg-mski.png
data_generated-512x512/generated_00970_n02-img.jpg,data_generated-512x512/generated_00970_n02-img.jpg-msks.png,data_generated-512x512/generated_00970_n02-img.jpg-mski.png
data_generated-512x512/generated_00528_n02-img.jpg,data_generated-512x512/generated_00528_n02-img.jpg-msks.png,data_generated-512x512/generated_00528_n02-img.jpg-mski.png
data_generated-512x512/generated_00291_n02-img.jpg,data_generated-512x512/generated_00291_n02-img.jpg-msks.png,data_generated-512x512/generated_00291_n02-img.jpg-mski.png
data_generated-512x512/generated_00454_n02-img.jpg,data_generated-512x512/generated_00454_n02-img.jpg-msks.png,data_generated-512x512/generated_00454_n02-img.jpg-mski.png
data_generated-512x512/generated_00372_n01-img.jpg,data_generated-512x512/generated_00372_n01-img.jpg-msks.png,data_generated-512x512/generated_00372_n01-img.jpg-mski.png
data_generated-512x512/generated_00661_n01-img.jpg,data_generated-512x512/generated_00661_n01-img.jpg-msks.png,data_generated-512x512/generated_00661_n01-img.jpg-mski.png
data_generated-512x512/generated_00591_n01-img.jpg,data_generated-512x512/generated_00591_n01-img.jpg-msks.png,data_generated-512x512/generated_00591_n01-img.jpg-mski.png
data_generated-512x512/generated_00138_n02-img.jpg,data_generated-512x512/generated_00138_n02-img.jpg-msks.png,data_generated-512x512/generated_00138_n02-img.jpg-mski.png
data_generated-512x512/generated_00932_n02-img.jpg,data_generated-512x512/generated_00932_n02-img.jpg-msks.png,data_generated-512x512/generated_00932_n02-img.jpg-mski.png
data_generated-512x512/generated_00882_n02-img.jpg,data_generated-512x512/generated_00882_n02-img.jpg-msks.png,data_generated-512x512/generated_00882_n02-img.jpg-mski.png
data_generated-512x512/generated_00518_n02-img.jpg,data_generated-512x512/generated_00518_n02-img.jpg-msks.png,data_generated-512x512/generated_00518_n02-img.jpg-mski.png
data_generated-512x512/generated_00542_n02-img.jpg,data_generated-512x512/generated_00542_n02-img.jpg-msks.png,data_generated-512x512/generated_00542_n02-img.jpg-mski.png
data_generated-512x512/generated_00987_n01-img.jpg,data_generated-512x512/generated_00987_n01-img.jpg-msks.png,data_generated-512x512/generated_00987_n01-img.jpg-mski.png
data_generated-512x512/generated_00893_n02-img.jpg,data_generated-512x512/generated_00893_n02-img.jpg-msks.png,data_generated-512x512/generated_00893_n02-img.jpg-mski.png
data_generated-512x512/generated_00577_n02-img.jpg,data_generated-512x512/generated_00577_n02-img.jpg-msks.png,data_generated-512x512/generated_00577_n02-img.jpg-mski.png
data_generated-512x512/generated_00939_n01-img.jpg,data_generated-512x512/generated_00939_n01-img.jpg-msks.png,data_generated-512x512/generated_00939_n01-img.jpg-mski.png
data_generated-512x512/generated_00967_n01-img.jpg,data_generated-512x512/generated_00967_n01-img.jpg-msks.png,data_generated-512x512/generated_00967_n01-img.jpg-mski.png
data_generated-512x512/generated_00730_n02-img.jpg,data_generated-512x512/generated_00730_n02-img.jpg-msks.png,data_generated-512x512/generated_00730_n02-img.jpg-mski.png
data_generated-512x512/generated_00973_n02-img.jpg,data_generated-512x512/generated_00973_n02-img.jpg-msks.png,data_generated-512x512/generated_00973_n02-img.jpg-mski.png
data_generated-512x512/generated_00029_n01-img.jpg,data_generated-512x512/generated_00029_n01-img.jpg-msks.png,data_generated-512x512/generated_00029_n01-img.jpg-mski.png
data_generated-512x512/generated_00595_n01-img.jpg,data_generated-512x512/generated_00595_n01-img.jpg-msks.png,data_generated-512x512/generated_00595_n01-img.jpg-mski.png
data_generated-512x512/generated_00237_n02-img.jpg,data_generated-512x512/generated_00237_n02-img.jpg-msks.png,data_generated-512x512/generated_00237_n02-img.jpg-mski.png
data_generated-512x512/generated_00701_n02-img.jpg,data_generated-512x512/generated_00701_n02-img.jpg-msks.png,data_generated-512x512/generated_00701_n02-img.jpg-mski.png
data_generated-512x512/generated_00143_n02-img.jpg,data_generated-512x512/generated_00143_n02-img.jpg-msks.png,data_generated-512x512/generated_00143_n02-img.jpg-mski.png
data_generated-512x512/generated_00477_n01-img.jpg,data_generated-512x512/generated_00477_n01-img.jpg-msks.png,data_generated-512x512/generated_00477_n01-img.jpg-mski.png
data_generated-512x512/generated_00684_n01-img.jpg,data_generated-512x512/generated_00684_n01-img.jpg-msks.png,data_generated-512x512/generated_00684_n01-img.jpg-mski.png
data_generated-512x512/generated_00748_n02-img.jpg,data_generated-512x512/generated_00748_n02-img.jpg-msks.png,data_generated-512x512/generated_00748_n02-img.jpg-mski.png
data_generated-512x512/generated_00442_n01-img.jpg,data_generated-512x512/generated_00442_n01-img.jpg-msks.png,data_generated-512x512/generated_00442_n01-img.jpg-mski.png
data_generated-512x512/generated_00366_n02-img.jpg,data_generated-512x512/generated_00366_n02-img.jpg-msks.png,data_generated-512x512/generated_00366_n02-img.jpg-mski.png
data_generated-512x512/generated_00044_n02-img.jpg,data_generated-512x512/generated_00044_n02-img.jpg-msks.png,data_generated-512x512/generated_00044_n02-img.jpg-mski.png
data_generated-512x512/generated_00957_n01-img.jpg,data_generated-512x512/generated_00957_n01-img.jpg-msks.png,data_generated-512x512/generated_00957_n01-img.jpg-mski.png
data_generated-512x512/generated_00783_n02-img.jpg,data_generated-512x512/generated_00783_n02-img.jpg-msks.png,data_generated-512x512/generated_00783_n02-img.jpg-mski.png
data_generated-512x512/generated_00391_n02-img.jpg,data_generated-512x512/generated_00391_n02-img.jpg-msks.png,data_generated-512x512/generated_00391_n02-img.jpg-mski.png
data_generated-512x512/generated_00935_n01-img.jpg,data_generated-512x512/generated_00935_n01-img.jpg-msks.png,data_generated-512x512/generated_00935_n01-img.jpg-mski.png
data_generated-512x512/generated_00733_n02-img.jpg,data_generated-512x512/generated_00733_n02-img.jpg-msks.png,data_generated-512x512/generated_00733_n02-img.jpg-mski.png
data_generated-512x512/generated_00251_n01-img.jpg,data_generated-512x512/generated_00251_n01-img.jpg-msks.png,data_generated-512x512/generated_00251_n01-img.jpg-mski.png
data_generated-512x512/generated_00203_n02-img.jpg,data_generated-512x512/generated_00203_n02-img.jpg-msks.png,data_generated-512x512/generated_00203_n02-img.jpg-mski.png
data_generated-512x512/generated_00612_n01-img.jpg,data_generated-512x512/generated_00612_n01-img.jpg-msks.png,data_generated-512x512/generated_00612_n01-img.jpg-mski.png
data_generated-512x512/generated_00428_n01-img.jpg,data_generated-512x512/generated_00428_n01-img.jpg-msks.png,data_generated-512x512/generated_00428_n01-img.jpg-mski.png
data_generated-512x512/generated_00469_n01-img.jpg,data_generated-512x512/generated_00469_n01-img.jpg-msks.png,data_generated-512x512/generated_00469_n01-img.jpg-mski.png
data_generated-512x512/generated_00080_n02-img.jpg,data_generated-512x512/generated_00080_n02-img.jpg-msks.png,data_generated-512x512/generated_00080_n02-img.jpg-mski.png
data_generated-512x512/generated_00988_n02-img.jpg,data_generated-512x512/generated_00988_n02-img.jpg-msks.png,data_generated-512x512/generated_00988_n02-img.jpg-mski.png
data_generated-512x512/generated_00756_n01-img.jpg,data_generated-512x512/generated_00756_n01-img.jpg-msks.png,data_generated-512x512/generated_00756_n01-img.jpg-mski.png
data_generated-512x512/generated_00384_n01-img.jpg,data_generated-512x512/generated_00384_n01-img.jpg-msks.png,data_generated-512x512/generated_00384_n01-img.jpg-mski.png
data_generated-512x512/generated_00637_n01-img.jpg,data_generated-512x512/generated_00637_n01-img.jpg-msks.png,data_generated-512x512/generated_00637_n01-img.jpg-mski.png
data_generated-512x512/generated_00961_n02-img.jpg,data_generated-512x512/generated_00961_n02-img.jpg-msks.png,data_generated-512x512/generated_00961_n02-img.jpg-mski.png
data_generated-512x512/generated_00268_n01-img.jpg,data_generated-512x512/generated_00268_n01-img.jpg-msks.png,data_generated-512x512/generated_00268_n01-img.jpg-mski.png
data_generated-512x512/generated_00901_n01-img.jpg,data_generated-512x512/generated_00901_n01-img.jpg-msks.png,data_generated-512x512/generated_00901_n01-img.jpg-mski.png
data_generated-512x512/generated_00379_n02-img.jpg,data_generated-512x512/generated_00379_n02-img.jpg-msks.png,data_generated-512x512/generated_00379_n02-img.jpg-mski.png
data_generated-512x512/generated_00585_n02-img.jpg,data_generated-512x512/generated_00585_n02-img.jpg-msks.png,data_generated-512x512/generated_00585_n02-img.jpg-mski.png
data_generated-512x512/generated_00790_n01-img.jpg,data_generated-512x512/generated_00790_n01-img.jpg-msks.png,data_generated-512x512/generated_00790_n01-img.jpg-mski.png
data_generated-512x512/generated_00120_n02-img.jpg,data_generated-512x512/generated_00120_n02-img.jpg-msks.png,data_generated-512x512/generated_00120_n02-img.jpg-mski.png
data_generated-512x512/generated_00666_n02-img.jpg,data_generated-512x512/generated_00666_n02-img.jpg-msks.png,data_generated-512x512/generated_00666_n02-img.jpg-mski.png
data_generated-512x512/generated_00747_n01-img.jpg,data_generated-512x512/generated_00747_n01-img.jpg-msks.png,data_generated-512x512/generated_00747_n01-img.jpg-mski.png
data_generated-512x512/generated_00560_n01-img.jpg,data_generated-512x512/generated_00560_n01-img.jpg-msks.png,data_generated-512x512/generated_00560_n01-img.jpg-mski.png
data_generated-512x512/generated_00553_n02-img.jpg,data_generated-512x512/generated_00553_n02-img.jpg-msks.png,data_generated-512x512/generated_00553_n02-img.jpg-mski.png
data_generated-512x512/generated_00298_n01-img.jpg,data_generated-512x512/generated_00298_n01-img.jpg-msks.png,data_generated-512x512/generated_00298_n01-img.jpg-mski.png
data_generated-512x512/generated_00207_n01-img.jpg,data_generated-512x512/generated_00207_n01-img.jpg-msks.png,data_generated-512x512/generated_00207_n01-img.jpg-mski.png
data_generated-512x512/generated_00470_n02-img.jpg,data_generated-512x512/generated_00470_n02-img.jpg-msks.png,data_generated-512x512/generated_00470_n02-img.jpg-mski.png
data_generated-512x512/generated_00310_n01-img.jpg,data_generated-512x512/generated_00310_n01-img.jpg-msks.png,data_generated-512x512/generated_00310_n01-img.jpg-mski.png
data_generated-512x512/generated_00210_n01-img.jpg,data_generated-512x512/generated_00210_n01-img.jpg-msks.png,data_generated-512x512/generated_00210_n01-img.jpg-mski.png
data_generated-512x512/generated_00909_n01-img.jpg,data_generated-512x512/generated_00909_n01-img.jpg-msks.png,data_generated-512x512/generated_00909_n01-img.jpg-mski.png
data_generated-512x512/generated_00826_n02-img.jpg,data_generated-512x512/generated_00826_n02-img.jpg-msks.png,data_generated-512x512/generated_00826_n02-img.jpg-mski.png
data_generated-512x512/generated_00096_n02-img.jpg,data_generated-512x512/generated_00096_n02-img.jpg-msks.png,data_generated-512x512/generated_00096_n02-img.jpg-mski.png
data_generated-512x512/generated_00194_n01-img.jpg,data_generated-512x512/generated_00194_n01-img.jpg-msks.png,data_generated-512x512/generated_00194_n01-img.jpg-mski.png
data_generated-512x512/generated_00854_n01-img.jpg,data_generated-512x512/generated_00854_n01-img.jpg-msks.png,data_generated-512x512/generated_00854_n01-img.jpg-mski.png
data_generated-512x512/generated_00013_n02-img.jpg,data_generated-512x512/generated_00013_n02-img.jpg-msks.png,data_generated-512x512/generated_00013_n02-img.jpg-mski.png
data_generated-512x512/generated_00517_n02-img.jpg,data_generated-512x512/generated_00517_n02-img.jpg-msks.png,data_generated-512x512/generated_00517_n02-img.jpg-mski.png
data_generated-512x512/generated_00846_n02-img.jpg,data_generated-512x512/generated_00846_n02-img.jpg-msks.png,data_generated-512x512/generated_00846_n02-img.jpg-mski.png
data_generated-512x512/generated_00028_n02-img.jpg,data_generated-512x512/generated_00028_n02-img.jpg-msks.png,data_generated-512x512/generated_00028_n02-img.jpg-mski.png
data_generated-512x512/generated_00531_n02-img.jpg,data_generated-512x512/generated_00531_n02-img.jpg-msks.png,data_generated-512x512/generated_00531_n02-img.jpg-mski.png
data_generated-512x512/generated_00445_n01-img.jpg,data_generated-512x512/generated_00445_n01-img.jpg-msks.png,data_generated-512x512/generated_00445_n01-img.jpg-mski.png
data_generated-512x512/generated_00326_n02-img.jpg,data_generated-512x512/generated_00326_n02-img.jpg-msks.png,data_generated-512x512/generated_00326_n02-img.jpg-mski.png
data_generated-512x512/generated_00413_n01-img.jpg,data_generated-512x512/generated_00413_n01-img.jpg-msks.png,data_generated-512x512/generated_00413_n01-img.jpg-mski.png
data_generated-512x512/generated_00618_n02-img.jpg,data_generated-512x512/generated_00618_n02-img.jpg-msks.png,data_generated-512x512/generated_00618_n02-img.jpg-mski.png
data_generated-512x512/generated_00206_n01-img.jpg,data_generated-512x512/generated_00206_n01-img.jpg-msks.png,data_generated-512x512/generated_00206_n01-img.jpg-mski.png
data_generated-512x512/generated_00791_n01-img.jpg,data_generated-512x512/generated_00791_n01-img.jpg-msks.png,data_generated-512x512/generated_00791_n01-img.jpg-mski.png
data_generated-512x512/generated_00798_n02-img.jpg,data_generated-512x512/generated_00798_n02-img.jpg-msks.png,data_generated-512x512/generated_00798_n02-img.jpg-mski.png
data_generated-512x512/generated_00076_n02-img.jpg,data_generated-512x512/generated_00076_n02-img.jpg-msks.png,data_generated-512x512/generated_00076_n02-img.jpg-mski.png
data_generated-512x512/generated_00594_n02-img.jpg,data_generated-512x512/generated_00594_n02-img.jpg-msks.png,data_generated-512x512/generated_00594_n02-img.jpg-mski.png
data_generated-512x512/generated_00314_n02-img.jpg,data_generated-512x512/generated_00314_n02-img.jpg-msks.png,data_generated-512x512/generated_00314_n02-img.jpg-mski.png
data_generated-512x512/generated_00438_n01-img.jpg,data_generated-512x512/generated_00438_n01-img.jpg-msks.png,data_generated-512x512/generated_00438_n01-img.jpg-mski.png
data_generated-512x512/generated_00891_n02-img.jpg,data_generated-512x512/generated_00891_n02-img.jpg-msks.png,data_generated-512x512/generated_00891_n02-img.jpg-mski.png
data_generated-512x512/generated_00425_n02-img.jpg,data_generated-512x512/generated_00425_n02-img.jpg-msks.png,data_generated-512x512/generated_00425_n02-img.jpg-mski.png
data_generated-512x512/generated_00497_n02-img.jpg,data_generated-512x512/generated_00497_n02-img.jpg-msks.png,data_generated-512x512/generated_00497_n02-img.jpg-mski.png
data_generated-512x512/generated_00525_n01-img.jpg,data_generated-512x512/generated_00525_n01-img.jpg-msks.png,data_generated-512x512/generated_00525_n01-img.jpg-mski.png
data_generated-512x512/generated_00147_n02-img.jpg,data_generated-512x512/generated_00147_n02-img.jpg-msks.png,data_generated-512x512/generated_00147_n02-img.jpg-mski.png
data_generated-512x512/generated_00840_n01-img.jpg,data_generated-512x512/generated_00840_n01-img.jpg-msks.png,data_generated-512x512/generated_00840_n01-img.jpg-mski.png
data_generated-512x512/generated_00766_n02-img.jpg,data_generated-512x512/generated_00766_n02-img.jpg-msks.png,data_generated-512x512/generated_00766_n02-img.jpg-mski.png
data_generated-512x512/generated_00601_n02-img.jpg,data_generated-512x512/generated_00601_n02-img.jpg-msks.png,data_generated-512x512/generated_00601_n02-img.jpg-mski.png
data_generated-512x512/generated_00475_n01-img.jpg,data_generated-512x512/generated_00475_n01-img.jpg-msks.png,data_generated-512x512/generated_00475_n01-img.jpg-mski.png
data_generated-512x512/generated_00683_n01-img.jpg,data_generated-512x512/generated_00683_n01-img.jpg-msks.png,data_generated-512x512/generated_00683_n01-img.jpg-mski.png
data_generated-512x512/generated_00892_n02-img.jpg,data_generated-512x512/generated_00892_n02-img.jpg-msks.png,data_generated-512x512/generated_00892_n02-img.jpg-mski.png
data_generated-512x512/generated_00990_n01-img.jpg,data_generated-512x512/generated_00990_n01-img.jpg-msks.png,data_generated-512x512/generated_00990_n01-img.jpg-mski.png
data_generated-512x512/generated_00556_n02-img.jpg,data_generated-512x512/generated_00556_n02-img.jpg-msks.png,data_generated-512x512/generated_00556_n02-img.jpg-mski.png
data_generated-512x512/generated_00715_n02-img.jpg,data_generated-512x512/generated_00715_n02-img.jpg-msks.png,data_generated-512x512/generated_00715_n02-img.jpg-mski.png
data_generated-512x512/generated_00325_n02-img.jpg,data_generated-512x512/generated_00325_n02-img.jpg-msks.png,data_generated-512x512/generated_00325_n02-img.jpg-mski.png
data_generated-512x512/generated_00607_n02-img.jpg,data_generated-512x512/generated_00607_n02-img.jpg-msks.png,data_generated-512x512/generated_00607_n02-img.jpg-mski.png
data_generated-512x512/generated_00502_n02-img.jpg,data_generated-512x512/generated_00502_n02-img.jpg-msks.png,data_generated-512x512/generated_00502_n02-img.jpg-mski.png
data_generated-512x512/generated_00981_n02-img.jpg,data_generated-512x512/generated_00981_n02-img.jpg-msks.png,data_generated-512x512/generated_00981_n02-img.jpg-mski.png
data_generated-512x512/generated_00890_n02-img.jpg,data_generated-512x512/generated_00890_n02-img.jpg-msks.png,data_generated-512x512/generated_00890_n02-img.jpg-mski.png
data_generated-512x512/generated_00620_n01-img.jpg,data_generated-512x512/generated_00620_n01-img.jpg-msks.png,data_generated-512x512/generated_00620_n01-img.jpg-mski.png
data_generated-512x512/generated_00520_n02-img.jpg,data_generated-512x512/generated_00520_n02-img.jpg-msks.png,data_generated-512x512/generated_00520_n02-img.jpg-mski.png
data_generated-512x512/generated_00212_n01-img.jpg,data_generated-512x512/generated_00212_n01-img.jpg-msks.png,data_generated-512x512/generated_00212_n01-img.jpg-mski.png
data_generated-512x512/generated_00659_n01-img.jpg,data_generated-512x512/generated_00659_n01-img.jpg-msks.png,data_generated-512x512/generated_00659_n01-img.jpg-mski.png
data_generated-512x512/generated_00559_n02-img.jpg,data_generated-512x512/generated_00559_n02-img.jpg-msks.png,data_generated-512x512/generated_00559_n02-img.jpg-mski.png
data_generated-512x512/generated_00254_n02-img.jpg,data_generated-512x512/generated_00254_n02-img.jpg-msks.png,data_generated-512x512/generated_00254_n02-img.jpg-mski.png
data_generated-512x512/generated_00867_n02-img.jpg,data_generated-512x512/generated_00867_n02-img.jpg-msks.png,data_generated-512x512/generated_00867_n02-img.jpg-mski.png
data_generated-512x512/generated_00771_n01-img.jpg,data_generated-512x512/generated_00771_n01-img.jpg-msks.png,data_generated-512x512/generated_00771_n01-img.jpg-mski.png
data_generated-512x512/generated_00243_n02-img.jpg,data_generated-512x512/generated_00243_n02-img.jpg-msks.png,data_generated-512x512/generated_00243_n02-img.jpg-mski.png
data_generated-512x512/generated_00873_n01-img.jpg,data_generated-512x512/generated_00873_n01-img.jpg-msks.png,data_generated-512x512/generated_00873_n01-img.jpg-mski.png
data_generated-512x512/generated_00698_n01-img.jpg,data_generated-512x512/generated_00698_n01-img.jpg-msks.png,data_generated-512x512/generated_00698_n01-img.jpg-mski.png
data_generated-512x512/generated_00985_n02-img.jpg,data_generated-512x512/generated_00985_n02-img.jpg-msks.png,data_generated-512x512/generated_00985_n02-img.jpg-mski.png
data_generated-512x512/generated_00757_n01-img.jpg,data_generated-512x512/generated_00757_n01-img.jpg-msks.png,data_generated-512x512/generated_00757_n01-img.jpg-mski.png
data_generated-512x512/generated_00512_n01-img.jpg,data_generated-512x512/generated_00512_n01-img.jpg-msks.png,data_generated-512x512/generated_00512_n01-img.jpg-mski.png
data_generated-512x512/generated_00516_n01-img.jpg,data_generated-512x512/generated_00516_n01-img.jpg-msks.png,data_generated-512x512/generated_00516_n01-img.jpg-mski.png
data_generated-512x512/generated_00675_n02-img.jpg,data_generated-512x512/generated_00675_n02-img.jpg-msks.png,data_generated-512x512/generated_00675_n02-img.jpg-mski.png
data_generated-512x512/generated_00472_n01-img.jpg,data_generated-512x512/generated_00472_n01-img.jpg-msks.png,data_generated-512x512/generated_00472_n01-img.jpg-mski.png
data_generated-512x512/generated_00515_n02-img.jpg,data_generated-512x512/generated_00515_n02-img.jpg-msks.png,data_generated-512x512/generated_00515_n02-img.jpg-mski.png
data_generated-512x512/generated_00370_n02-img.jpg,data_generated-512x512/generated_00370_n02-img.jpg-msks.png,data_generated-512x512/generated_00370_n02-img.jpg-mski.png
data_generated-512x512/generated_00910_n01-img.jpg,data_generated-512x512/generated_00910_n01-img.jpg-msks.png,data_generated-512x512/generated_00910_n01-img.jpg-mski.png
data_generated-512x512/generated_00312_n02-img.jpg,data_generated-512x512/generated_00312_n02-img.jpg-msks.png,data_generated-512x512/generated_00312_n02-img.jpg-mski.png
data_generated-512x512/generated_00956_n01-img.jpg,data_generated-512x512/generated_00956_n01-img.jpg-msks.png,data_generated-512x512/generated_00956_n01-img.jpg-mski.png
data_generated-512x512/generated_00774_n01-img.jpg,data_generated-512x512/generated_00774_n01-img.jpg-msks.png,data_generated-512x512/generated_00774_n01-img.jpg-mski.png
data_generated-512x512/generated_00000_n02-img.jpg,data_generated-512x512/generated_00000_n02-img.jpg-msks.png,data_generated-512x512/generated_00000_n02-img.jpg-mski.png
data_generated-512x512/generated_00186_n02-img.jpg,data_generated-512x512/generated_00186_n02-img.jpg-msks.png,data_generated-512x512/generated_00186_n02-img.jpg-mski.png
data_generated-512x512/generated_00919_n01-img.jpg,data_generated-512x512/generated_00919_n01-img.jpg-msks.png,data_generated-512x512/generated_00919_n01-img.jpg-mski.png
data_generated-512x512/generated_00857_n01-img.jpg,data_generated-512x512/generated_00857_n01-img.jpg-msks.png,data_generated-512x512/generated_00857_n01-img.jpg-mski.png
data_generated-512x512/generated_00544_n02-img.jpg,data_generated-512x512/generated_00544_n02-img.jpg-msks.png,data_generated-512x512/generated_00544_n02-img.jpg-mski.png
data_generated-512x512/generated_00805_n01-img.jpg,data_generated-512x512/generated_00805_n01-img.jpg-msks.png,data_generated-512x512/generated_00805_n01-img.jpg-mski.png
data_generated-512x512/generated_00931_n02-img.jpg,data_generated-512x512/generated_00931_n02-img.jpg-msks.png,data_generated-512x512/generated_00931_n02-img.jpg-mski.png
data_generated-512x512/generated_00501_n01-img.jpg,data_generated-512x512/generated_00501_n01-img.jpg-msks.png,data_generated-512x512/generated_00501_n01-img.jpg-mski.png
data_generated-512x512/generated_00991_n01-img.jpg,data_generated-512x512/generated_00991_n01-img.jpg-msks.png,data_generated-512x512/generated_00991_n01-img.jpg-mski.png
data_generated-512x512/generated_00522_n01-img.jpg,data_generated-512x512/generated_00522_n01-img.jpg-msks.png,data_generated-512x512/generated_00522_n01-img.jpg-mski.png
data_generated-512x512/generated_00708_n01-img.jpg,data_generated-512x512/generated_00708_n01-img.jpg-msks.png,data_generated-512x512/generated_00708_n01-img.jpg-mski.png
data_generated-512x512/generated_00952_n01-img.jpg,data_generated-512x512/generated_00952_n01-img.jpg-msks.png,data_generated-512x512/generated_00952_n01-img.jpg-mski.png
data_generated-512x512/generated_00350_n02-img.jpg,data_generated-512x512/generated_00350_n02-img.jpg-msks.png,data_generated-512x512/generated_00350_n02-img.jpg-mski.png
data_generated-512x512/generated_00457_n01-img.jpg,data_generated-512x512/generated_00457_n01-img.jpg-msks.png,data_generated-512x512/generated_00457_n01-img.jpg-mski.png
data_generated-512x512/generated_00412_n02-img.jpg,data_generated-512x512/generated_00412_n02-img.jpg-msks.png,data_generated-512x512/generated_00412_n02-img.jpg-mski.png
data_generated-512x512/generated_00710_n01-img.jpg,data_generated-512x512/generated_00710_n01-img.jpg-msks.png,data_generated-512x512/generated_00710_n01-img.jpg-mski.png
data_generated-512x512/generated_00819_n01-img.jpg,data_generated-512x512/generated_00819_n01-img.jpg-msks.png,data_generated-512x512/generated_00819_n01-img.jpg-mski.png
data_generated-512x512/generated_00546_n02-img.jpg,data_generated-512x512/generated_00546_n02-img.jpg-msks.png,data_generated-512x512/generated_00546_n02-img.jpg-mski.png
data_generated-512x512/generated_00650_n01-img.jpg,data_generated-512x512/generated_00650_n01-img.jpg-msks.png,data_generated-512x512/generated_00650_n01-img.jpg-mski.png
data_generated-512x512/generated_00951_n01-img.jpg,data_generated-512x512/generated_00951_n01-img.jpg-msks.png,data_generated-512x512/generated_00951_n01-img.jpg-mski.png
data_generated-512x512/generated_00020_n02-img.jpg,data_generated-512x512/generated_00020_n02-img.jpg-msks.png,data_generated-512x512/generated_00020_n02-img.jpg-mski.png
data_generated-512x512/generated_00634_n01-img.jpg,data_generated-512x512/generated_00634_n01-img.jpg-msks.png,data_generated-512x512/generated_00634_n01-img.jpg-mski.png
data_generated-512x512/generated_00220_n02-img.jpg,data_generated-512x512/generated_00220_n02-img.jpg-msks.png,data_generated-512x512/generated_00220_n02-img.jpg-mski.png
data_generated-512x512/generated_00074_n01-img.jpg,data_generated-512x512/generated_00074_n01-img.jpg-msks.png,data_generated-512x512/generated_00074_n01-img.jpg-mski.png
data_generated-512x512/generated_00216_n01-img.jpg,data_generated-512x512/generated_00216_n01-img.jpg-msks.png,data_generated-512x512/generated_00216_n01-img.jpg-mski.png
data_generated-512x512/generated_00875_n02-img.jpg,data_generated-512x512/generated_00875_n02-img.jpg-msks.png,data_generated-512x512/generated_00875_n02-img.jpg-mski.png
data_generated-512x512/generated_00329_n01-img.jpg,data_generated-512x512/generated_00329_n01-img.jpg-msks.png,data_generated-512x512/generated_00329_n01-img.jpg-mski.png
data_generated-512x512/generated_00233_n01-img.jpg,data_generated-512x512/generated_00233_n01-img.jpg-msks.png,data_generated-512x512/generated_00233_n01-img.jpg-mski.png
data_generated-512x512/generated_00964_n01-img.jpg,data_generated-512x512/generated_00964_n01-img.jpg-msks.png,data_generated-512x512/generated_00964_n01-img.jpg-mski.png
data_generated-512x512/generated_00487_n01-img.jpg,data_generated-512x512/generated_00487_n01-img.jpg-msks.png,data_generated-512x512/generated_00487_n01-img.jpg-mski.png
data_generated-512x512/generated_00302_n02-img.jpg,data_generated-512x512/generated_00302_n02-img.jpg-msks.png,data_generated-512x512/generated_00302_n02-img.jpg-mski.png
data_generated-512x512/generated_00628_n02-img.jpg,data_generated-512x512/generated_00628_n02-img.jpg-msks.png,data_generated-512x512/generated_00628_n02-img.jpg-mski.png
data_generated-512x512/generated_00088_n02-img.jpg,data_generated-512x512/generated_00088_n02-img.jpg-msks.png,data_generated-512x512/generated_00088_n02-img.jpg-mski.png
data_generated-512x512/generated_00789_n02-img.jpg,data_generated-512x512/generated_00789_n02-img.jpg-msks.png,data_generated-512x512/generated_00789_n02-img.jpg-mski.png
data_generated-512x512/generated_00711_n02-img.jpg,data_generated-512x512/generated_00711_n02-img.jpg-msks.png,data_generated-512x512/generated_00711_n02-img.jpg-mski.png
data_generated-512x512/generated_00056_n02-img.jpg,data_generated-512x512/generated_00056_n02-img.jpg-msks.png,data_generated-512x512/generated_00056_n02-img.jpg-mski.png
data_generated-512x512/generated_00323_n01-img.jpg,data_generated-512x512/generated_00323_n01-img.jpg-msks.png,data_generated-512x512/generated_00323_n01-img.jpg-mski.png
data_generated-512x512/generated_00139_n02-img.jpg,data_generated-512x512/generated_00139_n02-img.jpg-msks.png,data_generated-512x512/generated_00139_n02-img.jpg-mski.png
data_generated-512x512/generated_00499_n01-img.jpg,data_generated-512x512/generated_00499_n01-img.jpg-msks.png,data_generated-512x512/generated_00499_n01-img.jpg-mski.png
data_generated-512x512/generated_00716_n01-img.jpg,data_generated-512x512/generated_00716_n01-img.jpg-msks.png,data_generated-512x512/generated_00716_n01-img.jpg-mski.png
data_generated-512x512/generated_00167_n01-img.jpg,data_generated-512x512/generated_00167_n01-img.jpg-msks.png,data_generated-512x512/generated_00167_n01-img.jpg-mski.png
data_generated-512x512/generated_00627_n02-img.jpg,data_generated-512x512/generated_00627_n02-img.jpg-msks.png,data_generated-512x512/generated_00627_n02-img.jpg-mski.png
